house_district,person_gender,Возрастной класс,person_exemption_group,sum
Вешняки,f,18-25,,0.09506861710149299
Вешняки,f,25-45,Дети инвалиды,3.0161363293620872e-05
Вешняки,f,25-45,Инвалид,0.006665661287890212
Вешняки,f,25-45,Малоимущие,3.0161363293620872e-05
Вешняки,f,25-45,Многодетные,0.013361483939074046
Вешняки,f,25-45,Пенсионер,0.0047956567636857185
Вешняки,f,45-60,Инвалид,0.016528427084904238
Вешняки,f,45-60,Молодые родители,0.0006635499924596592
Вешняки,f,45-60,Пенсионер,0.06813451968028955
Вешняки,f,45-60,,0.301432664756447
Вешняки,f,60-75,Ветеран труда,0.0710903332830644
Вешняки,f,7-18,Дети инвалиды,0.00416226813451968
Вешняки,f,7-18,Пенсионер,0.00416226813451968
Вешняки,f,7-18,,0.1512893982808023
Вешняки,f,90<,,0.014145679384708188
Вешняки,f,<7,,0.08635198310963656
Вешняки,m,18-25,Дети инвалиды,0.0010254863519831097
Вешняки,m,18-25,Инвалид,0.001176293168451214
Вешняки,m,18-25,Малоимущие,0.0015382295279746645
Вешняки,m,18-25,Пенсионер,0.0055798522093198615
Вешняки,m,25-45,Многодетные,0.010526315789473684
Вешняки,m,25-45,Пенсионер,0.005398884029558136
Вешняки,m,45-60,Инвалид,0.018790529331925803
Вешняки,m,45-60,Малоимущие,3.0161363293620872e-05
Вешняки,m,45-60,Многодетные,0.010918413512290755
Вешняки,m,45-60,Молодые родители,0.00036193635952345044
Вешняки,m,60-75,Инвалид,0.02621022470215654
Вешняки,m,7-18,Дети инвалиды,0.005157593123209169
Вешняки,m,75-90,Ветеран труда,0.026481676971799126
Вешняки,m,90<,Ветеран труда,0.00018096817976172522
Вешняки,m,90<,,0.006424370381541246
Вешняки,m,<7,Дети инвалиды,0.0009048408988086261
Внуково,f,18-25,Инвалид,0.0010105384726432798
Внуково,f,18-25,Малоимущие,0.0011549011115923199
Внуково,f,18-25,,0.0772340118377364
Внуково,f,25-45,Ветеран труда,0.00043308791684711995
Внуково,f,25-45,Многодетные,0.01833405514652808
Внуково,f,25-45,,0.49920600548578026
Внуково,f,45-60,Ветеран труда,0.02179875848130504
Внуково,f,75-90,Ветеран труда,0.02757326403926664
Внуково,f,75-90,Инвалид,0.03738992348780136
Внуково,f,75-90,Многодетные,0.00014436263894903998
Внуково,f,75-90,Пенсионер,0.024830373899234877
Внуково,f,90<,Ветеран труда,0.00129926375054136
Внуково,f,<7,,0.09542370434531543
Внуково,m,18-25,Инвалид,0.0010105384726432798
Внуково,m,18-25,Малоимущие,0.0023098022231846397
Внуково,m,18-25,,0.08806120975891439
Внуково,m,25-45,Ветеран труда,0.00028872527789807997
Внуково,m,25-45,Пенсионер,0.006063230835859679
Внуково,m,45-60,Ветеран труда,0.013570088061209759
Внуково,m,60-75,Ветеран труда,0.07550166017034791
Внуково,m,60-75,Многодетные,0.0010105384726432798
Внуково,m,7-18,Малоимущие,0.01891150570232424
Внуково,m,7-18,Многодетные,0.01963331889706944
Внуково,m,7-18,,0.16818247437563158
Внуково,m,90<,Инвалид,0.0007218131947452
Внуково,m,90<,,0.0043308791684712
Внуково,m,<7,Пенсионер,0.00043308791684711995
Внуковское,f,18-25,Беременность,0.0010812109562710235
Внуковское,f,18-25,Малоимущие,0.0010812109562710235
Внуковское,f,18-25,Молодые родители,0.0016818837097549255
Внуковское,f,18-25,,0.11773185968284479
Внуковское,f,25-45,Беременность,0.04469005285920231
Внуковское,f,25-45,Дети инвалиды,0.0001201345506967804
Внуковское,f,25-45,Молодые родители,0.0434887073522345
Внуковское,f,25-45,,0.9244353676117252
Внуковское,f,45-60,Ветеран труда,0.00925036040365209
Внуковское,f,60-75,Инвалид,0.02775108121095627
Внуковское,f,7-18,Дети инвалиды,0.0061268620855358
Внуковское,f,7-18,Многодетные,0.031475252282556467
Внуковское,f,75-90,,0.017059106198942815
Внуковское,f,90<,,0.004444978375780875
Внуковское,m,18-25,Ветеран труда,0.0001201345506967804
Внуковское,m,18-25,Инвалид,0.0010812109562710235
Внуковское,m,18-25,Малоимущие,0.0015617491590581452
Внуковское,m,18-25,Пенсионер,0.003724171071600192
Внуковское,m,25-45,Дети инвалиды,0.0002402691013935608
Внуковское,m,45-60,Инвалид,0.010211436809226334
Внуковское,m,45-60,Многодетные,0.014055742431523306
Внуковское,m,60-75,,0.06138875540605478
Внуковское,m,7-18,Многодетные,0.0367611725132148
Внуковское,m,75-90,Ветеран труда,0.006727534839019702
Внуковское,m,75-90,,0.0061268620855358
Внуковское,m,<7,,0.2761893320518981
Войковский,f,18-25,Дети инвалиды,0.0004591134010100495
Войковский,f,25-45,Беременность,0.015507830434117227
Войковский,f,25-45,Многодетные,0.01611998163546396
Войковский,f,25-45,,0.5511401316125083
Войковский,f,45-60,Ветеран труда,0.010202520022445543
Войковский,f,45-60,Инвалид,0.015507830434117227
Войковский,f,45-60,Многодетные,0.009692394021323266
Войковский,f,45-60,,0.2684283017905423
Войковский,f,7-18,Дети инвалиды,0.003417844207519257
Войковский,f,75-90,Ветеран труда,0.04749273070448401
Войковский,f,90<,,0.011018721624241187
Войковский,f,<7,Пенсионер,0.000357088200785594
Войковский,m,18-25,Дети инвалиды,0.0009692394021323267
Войковский,m,18-25,Инвалид,0.001275315002805693
Войковский,m,18-25,Малоимущие,0.001428352803142376
Войковский,m,25-45,Ветеран труда,0.00015303780033668315
Войковский,m,25-45,Дети инвалиды,5.101260011222772e-05
Войковский,m,25-45,Инвалид,0.008417079018517574
Войковский,m,25-45,Многодетные,0.013110238228842525
Войковский,m,25-45,Молодые родители,0.0043870836096515835
Войковский,m,45-60,Инвалид,0.014895679232770494
Войковский,m,45-60,Молодые родители,0.00010202520022445544
Войковский,m,60-75,Ветеран труда,0.03560679487833495
Войковский,m,7-18,Пенсионер,0.005101260011222772
Войковский,m,7-18,,0.1746671427842677
Войковский,m,75-90,Инвалид,0.012651124827832474
Войковский,m,75-90,Пенсионер,0.022853644850278017
Войковский,m,75-90,,0.017803397439167475
Вороновское,f,18-25,Дети инвалиды,0.0006697923643670462
Вороновское,f,18-25,,0.15572672471533824
Вороновское,f,25-45,Инвалид,0.003014065639651708
Вороновское,f,25-45,Многодетные,0.017414601473543203
Вороновское,f,25-45,Пенсионер,0.002344273275284662
Вороновское,f,45-60,Ветеран труда,0.01172136637642331
Вороновское,f,7-18,Пенсионер,0.005023442732752847
Вороновское,f,75-90,Ветеран труда,0.04722036168787676
Вороновское,f,75-90,Пенсионер,0.03650368385800402
Вороновское,f,90<,Инвалид,0.0003348961821835231
Вороновское,f,<7,Малоимущие,0.0053583389149363695
Вороновское,f,<7,Многодетные,0.003014065639651708
Вороновское,m,18-25,Малоимущие,0.0010046885465505692
Вороновское,m,18-25,Пенсионер,0.006697923643670462
Вороновское,m,25-45,Инвалид,0.006697923643670462
Вороновское,m,25-45,Пенсионер,0.006363027461486939
Вороновское,m,45-60,Инвалид,0.010716677829872739
Вороновское,m,45-60,,0.43871399866041527
Вороновское,m,60-75,Ветеран труда,0.03248492967180174
Вороновское,m,60-75,Многодетные,0.0003348961821835231
Вороновское,m,60-75,Пенсионер,0.12123241795043536
Вороновское,m,60-75,,0.1463496316141996
Вороновское,m,7-18,Дети инвалиды,0.006363027461486939
Вороновское,m,75-90,Ветеран труда,0.014735432016075016
Вороновское,m,75-90,Инвалид,0.007702612190221032
Вороновское,m,90<,Пенсионер,0.0013395847287340924
Вороновское,m,<7,Пенсионер,0.0003348961821835231
Воскресенское,f,18-25,Молодые родители,0.0013831258644536654
Воскресенское,f,25-45,Беременность,0.022130013831258646
Воскресенское,f,25-45,Молодые родители,0.027385892116182572
Воскресенское,f,25-45,Пенсионер,0.005809128630705394
